	id	text	label
1953	11219	Zdá si mi ne tak bytelný jako ten minulý.	0
1954	10203	Kde se chovají kočky nebo psi.	0
1955	9701	Šikovný držák na zeď s nabíječkou.	0
1956	9560	Skladný a krásně růžový.	0
1957	10428	Vysavač je trošku hlučnější.	1
1958	10466	Jedním slovem-tak si představuji rychlý úklid.	1
1959	10669	Vysávací hadice není otočná a díky tomu se při práci kroutí a kvůli tomu občas z vysavače vypadne.	1
1960	10496	I když jsem ho vysávala nejdříve klasickým vysavačem.	0
1961	11507	Náhradní akumulátor je dost drahý.	0
1962	11144	Takže vyšší lidé jako já (192cm) musí přijít na grif.	1
1963	10207	Ale cena se mu v cca 3 tisíc.	0
1964	9981	Minulý vysavač byl každou chvíli převrácený.	0
1965	10724	Nepřejedou ani přes vlastní elektrickou šňůru.	1
1966	9390	Vysypávám ji vždy po každém vyluxování.	0
1967	10265	Osvětlení - netušil jsem.	0
1968	11166	Nedá se pověsit na zeď.	1
1969	9310	Netahám s vysavačem hadice a šňůry.	1
1970	9503	Tek jsem si jej koupila.	0
1971	9263	Lze ho v celku jednoduše rozebrat a vyčistit.	0
1972	11218	Jediný minus - nemá automatické navijení kabelu - pokážde je potřeba namotat ho ručně na úchytky.	1
1973	10866	Že je vysavač plně nabitý.	1
1974	11044	Zatím jsem nezaznamenala žádné proti.	0
1975	10849	Chybí madlo pro snadnější přenášení.	1
1976	10802	Trochu hlučnější na svoji velikost.	1
1977	9826	S potřebným příslušenstvím (zejména pro vysávání srsti naší fenečky).	0
1978	10758	Nezajede do zúžených prostorů.	0
1979	11096	Zpracování a komplikované čištění.	1
1980	9660	Pro 175 cm super.	0
1981	10834	Mohl mit delsi kabel.	1
1982	9651	Dobrá kvalita za rozumnou cenu.	0
1983	10782	Některé části příslušenství jsou pouze v plastové podobě o proti originálním dílům nabízených na stránkách eta.	1
1984	9867	Vysaje z něho všechny vlasy.	0
1985	9453	Muj “trilobit” nadstavec na prach je favorit.	0
1986	11329	Což v normálním bytě zdržuje.	1
1987	9729	Hodne prislusentsvi (ruzne hubice a nasady).	1
1988	11086	Není zajištěn držák nádoby.	1
1989	9488	Kdo chce vysávat prach s vodní filtrací.	1
1990	9468	A je to znát.	0
1991	10101	Rychlé vysátí i vytření.	0
1992	11070	Že mu vysavač vyklouzne.	1
1993	11132	Za tu cenu ok.	1
1994	9303	Praktičnost při čištění sedací soupravy a auta.	0
1995	10293	Dobrý výkon pro nadrobený nepořádek.	0
1996	9593	Perfektně dlouhá přívodní šňůra.	0
1997	10646	Výfuky vzduchu při natočení hlavice způsobují víření prachu.	1
1998	9674	Velký výkon za málo peněz.	0
1999	10489	Které nejsou vidět na tvrdé podlaze.	1
2000	10059	Výkonný vysavač bez sáčků.	0
2001	10597	Ne všechna vysátá špína kterou dostanete z  podlahy úzkým nástavcem se dostane do vysavače! konkrétně jde o třísky 3 cm dlouhé.	1
2002	11080	Nemá to držák či nějaký kryt na trysku na spáry.	0
2003	10366	Za danou cenu není co vytknout.	1
2004	10026	Vysává perfektně koberce i dřevěnou podlahu se škvírami - dobrá savost.	0
2005	9538	Že bych doma neuklízela.	0
2006	10790	Menší zásobník na smetí.	0
2007	10248	Dobře se s ním jezdí přes prahy.	0
2008	10630	Menší nádoba na čistou vodu.	1
2009	9950	Malý skladný levný filtr mimo zásobník na odpad.	0
2010	11299	Malý zásobník na prach.	0
2011	11128	Že nemá cenu s ním vůbec vysávat.	1
2012	11321	Ale jednou za čas je potřeba koberec vysát nějakým opravdu silným vysavačem.	0
2013	9983	'kapsička' na zastrčení podlahové hubice jak na spodní straně.	1
2014	10773	Mohl by být delší kabel.	1
2015	11172	Minimální doporučení o provozu.	0
2016	10035	Jednoduchá výměna filtrů a vysypání smetí.	0
2017	10765	Obtížná manipulace při mytí.	0
2018	10935	Oproti původnímu modelu o 100% dražší.	0
2019	10698	Nelze vysávat pod standartním nábytkem.	1
2020	10276	Přípojka hadice do vysavače je v úhlu.	1
2021	10702	Menší výkon než jsem čekala.	0
2022	11116	Způsob ukončení hadice k vysavači není dobře řešené.	1
2023	11541	Ale dá se s tím žít.	1
2024	10859	Že něco koupím pouze na jedno použití.	0
2025	10154	Vysávám s ním kanceláře a chodby bez problémů.	0
2026	11058	Zda to má tak být;.	1
2027	10717	Nástavec na koberce by mohl být vypracovanější.	1
2028	10938	Ale při správném úhlu vysávání tomu lze předejít.	1
2029	11384	Hadice nevypadají moc kvalitně.	1
2030	9403	Že se mi nebude chtít čistit přístroj.	1
2031	10957	Divná hubice na plošné vysávání.	1
2032	9921	Doporučuji na koberec i dlažbu.	0
2033	9903	Používám každý den a žádný problém.	0
2034	10681	Ale je to miele.	1
2035	10344	Zamete a vytře najednou.	1
2036	9965	Světlo - říkal jsem si zbytečnost.	1
2037	9943	Pěkný za dobrou cenu.	0
2038	10162	V akci nízká cena.	1
2039	11540	Jediné co chybí je madlo.	1
2040	9373	Dlouhá vysávací hadice - super při vysávání auta.	0
2041	10523	Kvalita za příznivou cenu.	0
2042	10425	Jednoduchá a lehká obsluha a manipulace.	0
2043	11267	Závit u držadla se po při prvním zametání utrhl.	1
2044	11230	Naviják přívodního kabelu se nezdá být dostatečně výkonný a očekávám.	1
2045	11504	Po dvou letech uz baterie slabnou.	1
2046	10038	Výkon i kapacita baterie perfektní.	0
2047	9740	Srovnatelný s vysavačem dison.	0
2048	10351	Malý a přesto výkonný.	0
2049	11026	Nutný ještě druhý vysavač.	1
2050	11430	Hlučnost není na překážku.	1
2051	10652	Neumí si dobře poradit s delšími chlupy od psa.	0
2052	10147	Krátká doba na hodnocení.	0
2053	11108	Takže je nutno jej čas od času vyčistit ručně.	1
2054	10818	Trochu  mě zklamalo  vysávání.	1
2055	9803	Dobrá cena a výkon.	0
2056	9487	Parketová hubice se krásně dostane i do velmi nízkých prostor pod nábytkem.	1
2057	10703	Hlavní hubice špatně jezdí po koberci.	1
2058	10998	Indikátor nabití svítí stále.	1
2059	9865	Zatím jsem s ním vysávala jednou.	0
2060	9682	Než se vysavač vypne (např.	1
2061	9314	Po vysátí jsou jako nové.	0
2062	9778	Malý a skladný s výkonem.	0
2063	10165	Hodí se nejen do auta a dílny.	0
2064	11405	Baterie by mohla vydržet delší dobu nabytá.	1
2065	11069	Mě to ale nevadí.	1
2066	9612	5 let záruka na motor.	0
2067	11085	Ruční vysavač je to same.	1
2068	9518	Protoze mame zaka a on je veliky cunatko.	0
2069	11013	Nemá uchopovací madlo na snadnější přenášení.	1
2070	9753	Vysavač je velmi výkonný.	0
2071	10844	Nefunguje od prvniho dne co jsem ho koupil !!!!! :-(.	1
2072	10745	Která nikde prostě nechce držet a při přenášení se začne zase odmotávat.	1
2073	9526	Hodí se nám do koupelny.	0
2074	10871	Které slouží asi k narušení nějakých nečistot na podlaze.	1
2075	10064	Je opravdu tichý - při vysávání koberce lze poslouchat audioknihu :).	0
2076	9296	Nemohu ho moc posuzovat.	0
2077	9741	Vysavač je tichý a pro denní používání skvělý.	0
2078	10354	Skvely saci vykon i na koberce.	0
2079	10988	Výdrž jenom 10-15 minut provozu vůči 15hodinám nabíjení.	1
2080	10751	Abych mohla vysavat take policky a nedrzet vysavac v ruce.	1
2081	10810	Podle způsobu vysávání je nutno vždy změnit složení vysavače.	1
2082	9480	Vše v jednom úkonu.	0
2083	10700	Ale člověk si musí zvyknout na to.	1
2084	11244	Nezahrnuji do celkového hodnocení.	0
2085	11241	Je opravdu větší než běžné vysavače.	0
2086	9354	Součástí balení více nástavců včetně turbohubic.	0
2087	10209	Perfektně vysává jak tvrdé povrchy.	0
2088	11021	Že se ztrácí sací výkon.	1
2089	10137	Čištění filtru velmi dobré.	0
2090	10257	Stejně jako koberec s nízkým vlasem.	1
2091	11485	To je asi nepraktické - filtr by dlouho vysychal.	1
2092	10498	Možnost vysávání vody atp.	1
2093	11224	Vysávací hlavice by mohla míl lepší provedení (po podlaze 'jezdí' jen přímo - pohyby do stran jdou s 'námahou').	1
2094	9576	A taky je hezkej :-).	0
2095	10895	Filtry je občas nutno čistit.	1
2096	10230	Zatím se mi vysavač nepodařilo při vysávání vybít (6-ti pokojový byt).	0
2097	10971	Trubka také není moc dlouhá.	1
2098	10934	Materiál nádoby na prach - mohl být ze silnějšího materiálu.	1
2099	10846	Nástavce vypadají velice lacině.	1
2100	10302	Libíl se mi výrobek.	0
2101	10937	Plastová trubička(hned jsme vyměnili za starou kovovou).	1
2102	10888	A není mezi motorem a nádobou gumové těsnění( ačkoliv vypadá.	1
2103	9266	Stále stejná intenzita sání.	1
2104	10078	Konstrukce + provedení jsou kompaktní + jednoduché.	0
2105	11352	Nerozlišuje tlačítka kabel a vypnutí.	1
2106	10547	Zvířecí chlupy sbírá dobře.	0
2107	10928	U 'lepších' vysavačů se při zasunutí hubice do parkovacích drážek vypne.	1
2108	10044	Vhodný do malého bytu (úspora místa).	0
2109	9916	Krásný vzhled a veimi dobrá cena výkon.	0
2110	10520	Turbokartáč který vyčistí chlupy a vlasy z koberců.	0
2111	9619	Poradí si s vodou (například rozbitá skelnice - vyzkoušeno).	0
2112	9769	Mokré a suché vysávaní.	0
2113	9608	Sbírá všechno smetí na jakékoliv podlaze.	0
2114	11371	Ale s tím se při výkonu počítá.	1
2115	10728	Pokud se dobíjí a chcete jen ruční vysavač.	1
2116	9765	Jednou rukou na koberci ho skoro neutáhnu.	0
2117	10965	Inzeruje mini rotační kartáč.	0
2118	10437	Že přímo ke zdi.	1
2119	10650	Slabý výkon na luxování koberce.	0
2120	10282	Poměr cena a výkon super.	0
2121	10283	Na to co potřebuji.	0
2122	11081	Často se tedy musí vyprazdňovat a při tom musíte chuchvalce prachu rukou vyndat.	1
2123	11354	Ale lze řešit nasazením úzké trubice.	0
2124	10065	Že se s ním lépe pracuje než z předešlým 12let starým 1800w.	0
2125	10067	Jen čistý vzduch po vysávání.	1
2126	10962	Zboží od začátku nefunkční.	1
2127	10747	Mohla by být delší šnůra.	1
2128	10741	Tak jak je zakresleno v návodu.	1
2129	10777	Na větší ploše moc nevadí.	1
2130	9694	Rychlé nabití (už po 3 hodinách).	0
2131	9688	Chlupy vysaje bez problému.	1
2132	9425	Měl jsem před tímto vysavačem liv extra 2000 a sloužil neuvěřitelných 12 let.	0
2133	9962	Má opravdu dobrý tah.	0
2134	10471	Za tu cenu super.	0
2135	9298	Vysává perfektně i to s čím si běžný vysavač neporadil.	0
2136	11032	O proti staršímu typu horší kvalita použitého materiálu.	1
2137	10348	Držák na příslušenství (nástavec na čalounění a na úzké štěrbiny) na 'hlavní' vysávací hubici.	0
2138	11450	Snesla by se ještě delší přívodní šnůra.	1
2139	10046	Malý prostor pro skladování.	0
2140	11455	Ale například synovi toto vyhovuje.	0
2141	10931	Nicmene podtlak je ve filtru tak silny.	1
2142	10989	Kromě nabíjecí stanice žádné vybavení navíc.	1
2143	10660	Raději držet až u trubice.	1
2144	10004	Produkt mám zatím velmi krátce.	0
2145	9718	Ptijemná komunikace s operátory.	1
2146	9796	Několik parkovacích poloh s držákem teleskopické hubice.	1
2147	9793	S ohledem na výbavu je použití velmi rozmanité.	0
2148	11250	Co jsme ve vysavači měli.	0
2149	10566	I když i na minimu je vysavač velmi silný.	0
2150	9274	Malé a lehké provedení.	0
2151	9334	Je nutné udělat otvory pro přisávání falešného vzduchu.	1
2152	9366	Není nic lepšího na pořádnej úklid.	1
2153	10475	Poměr cena - výkon.	0
2154	9414	Velmi tichý a při tom silný.	0
2155	10708	Chybí možnost sání prachu.	1
2156	10083	Nemá sáčky - lehce vymyvatelný.	0
2157	9714	Jednoduché vyprázdnění nádoby na prach.	0
2158	11216	Aliexpress a spousta dalších.	0
2159	11324	Malý držák na hadici.	0
2160	9756	Jde o můj druhý stejný výrobek.	1
2161	11278	Tlačítka na zapnutí motoru a čerpadla lehce zaměnitelné.	1
2162	10128	Za menší peníz velmi slušný výkon.	0
2163	11566	Ale pozitiva užívání čističe převažují :).	0
2164	11391	Snad jen ten síťový kabel.	1
2165	11402	Dlouha prodleva při zapojeni jiného spotrebice třeba vrtačky.	1
2166	9379	Šamponování koberců a čalounění.	0
2167	9634	I mě letos po.	0
2168	10884	Tlačítko se musí při vysávání držet.	1
2169	11347	Pruhledne telo a moznost videt smeti.	1
2170	10653	Chybí možnost zavěšení nebo rozumného uložření kromě postavení do rohu.	1
2171	10010	Zvládá i větší nepořádek.	0
2172	9792	Světlo na vysávací hlavici.	0
2173	10097	Výběr byl proveden na podkladě recenze.	0
2174	10812	Malá nádoba na prach.	1
2175	10699	Hůře se čistí rotační kartáce.	1
2176	11012	Možná jsem to ale málo 'hrubě' narazila.	1
2177	10755	Zpracování některých detailů odpovídá nízké ceně.	0
2178	9557	Chlupy od zvířecího miláčka mizí z koberce jedna radost.	0
2179	10304	Má opravdu silný tah.	0
2180	10116	Oproti jejich předraženým krámům za desetitisíce má tento výrobek poměr cena/výkon úžasně vyladěný!.	0
2181	11077	Ale je pořád o mnoho lepší než náš starý kus.	0
2182	9635	Čištění výfukového filtru už vyžaduje jistý cvik.	1
2183	11009	Mame tvrde podlahy takze tu automatickou hadici ani nevyuzivam.	0
2184	10306	Protože nejde vysávaný prach ven.	1
2185	9409	Dobrý na vysávání sedaček.	0
2186	11103	Není vhodný pro vysávání extra jemného stavebního prachu (např.	1
2187	10521	Na drobečky ze stolu perfektní.	0
2188	10529	Mám již třetí v pořadí a jsem s ním spokojená.	0
2189	11083	Saci trubice a hubice.	1
2190	10126	Slouzi jako pohotost misto velkeho vysavace.	0
2191	10048	Má velkou sací sílu.	0
2192	10527	Vzduch od motoru vyfukován nahoru.	0
2193	11397	Je třeba vytáhnout rukojeť  a připojit oba konce nesené hadice.	1
2194	10467	Mám ho příliš krátce.	1
2195	9771	Pro koupi rozhodoval výkon a cena.	0
2196	9900	Protože u původního typu po asi 3 letech byla nefunkční.	1
2197	10107	Různé hubice na vysávání.	1
2198	9781	Nemusím myslet na nabíjení a že baterie vydrží krátkou dobu.	0
2199	10451	Spolu s elektrickým rotačním kartáčem zvládne i koberec s vyšším chlupem.	0
2200	9335	Kvalitní vysavač pro průmyslové použití i do domácnosti.	0
2201	11098	Původní vysavač od jiného výrobce měl navíc vnitřní kyblík na vodu.	0
2202	9897	Velmi lehký - snadna manipulace.	0
2203	11374	Tak bych nemusel ještě navíc.	1
2204	10094	Oproti klasickému vysavači je toto superskvělé.	0
2205	11522	Mohlo by být více příslušemství.	1
2206	9336	Je možné ho postavit i bez stojánku.	0
2207	10465	Hluk sajícího vzduchu je hlasitější než motor.	1
2208	10881	Hepa filtr stojí cca 900.	1
2209	10386	Vhodné i pro vysávání zvířecích chlupů.	0
2210	10032	Pomocník za pár korun.	0
2211	9275	Jednoduchá obsluha a manipulace.	0
2212	11488	Holt se někdy stane.	0
2213	10285	Výkoný průmyslový vysavač - používán často na stavbě.	0
2214	10375	Poloautomatický oklep docela funguje.	1
2215	9998	Ale naprosto mě to nadchlo.	1
2216	10443	Což osobně považuji za zásadní kriterium.	1
2217	11463	Chybí kontrola stavu nabití.	1
2218	11479	Špatně se otáčející hubice na vysavači.	1
2219	10865	Takhle musím vypínat vysavač hlavním tlačítkem na vysavači samotném.	1
2220	9746	Na nízký výkon tichý.	0
2221	11159	Vlákna jsou dost měkká a při vysávání se částečně ohýbají dovnitř.	1
2222	11217	I když se nezdá je docela těžký.	1
2223	10526	Dobře přenosný a dobrou výdrž.	0
2224	11181	Po designové stránce to není žádný krasavec (přeci jen se jedná o produkt výrobce nářadí).	1
2225	10387	Doplňky jako štěrbinovka nebo kartáč úžasně po ruce.	0
2226	10701	Mechanika teleskopické trubky  postrádá záklapky a logiku minulé generace.	1
2227	9743	Vysavač má jen samé výhody.	0
2228	9881	Moznost zapnout a vypnout ci regulovat vykon ve stoje nohou.	0
2229	9523	Dá se vysávat i když spí miminko :).	0
2230	10939	Zatím jsem žádnou nevýhodu nezjistila.	1
2231	11418	Že po čase používání to budu i já považovat za klad.	1
2232	10959	Sáček nemá zámek aby nevypadával.	1
2233	10355	Možnost vysávání do vody nebo do látkového pytlíku.	0
2234	10786	'dlouhý kabel' je ve skutečnosti krátký.	1
2235	10071	Jsem nadšená a spokojená.	0
2236	10883	Odjištění západek prostě nefunguje.	1
2237	11462	Jediné proti vidím v české poště.	0
2238	11005	Nevhodný k vysávání koberců.	1
2239	11165	Jsou moc měkké a rozpojují se.	0
2240	9959	Lze pouzit dve velikosti sacku (mensi a vetsi).	0
2241	9810	Co vysaju hned vyhodím.	0
2242	10481	Kartáče na zvířecí srst.	0
2243	10829	Sáčky nejsou součást balení.	0
2244	10089	Ale mám od stejného výrobce klasický vysavač stejného výrobce.	1
2245	10051	Vše funguje jak má.	0
2246	10462	Proste tri v jednom za mensi cenu nez konkurence.	0
2247	9575	Vysavač je extrémně tichý.	0
2248	9446	Zkušenost s výrobkem již před koupí.	0
2249	10445	Dobrý tah (vysaje dobře i koberec s krátkým vlasem).	0
2250	10619	I když je vysavač dobitý.	1
2251	10427	Koberce byly po 4 hodinách úplně suché.	1
2252	9543	I když má 'jen' 700w příkon.	0
2253	10663	Otáčí se na stranu.	1
2254	11557	Za tu cenu jsem očekávala mnohem víc.	0
2255	9567	Kvalitně vyluxuje a vytře.	0
2256	10665	Že se tak nestane :).	1
2257	10920	Nedá se s ním pohybovat.	1
2258	10711	Je 'vykoupena' optimálním podtlakem.	1
2259	10964	Což jsem si myslel.	0
2260	11014	Mírně hlučnější než bych si představovala.	1
2261	10906	Jenže po výměně sáčku se i na první stupeň výkonu (asi 350 w) dalo vysávat dost dlouho.	1
2262	10805	Menší nádobka na prach.	0
2263	10312	Vyborný držák pro držení na teleskopické tyči.	0
2264	9784	Koupila jsem ho na základě recenzí.	0
2265	10986	Musí se opřít o zěď.	1
2266	11336	Ale na vysávání auta není.	1
2267	11528	V popisu zboží vám slíbí hadici dlouhou 4.	0
2268	9851	Má výborný sací výkon.	0
2269	9600	Za tu cenu velmi dobrý.	0
2270	11383	Pokud se rozhodnu vysávat přímo do pytle a prach nepřesypávat je poněkud větší.	1
2271	10433	Výborný jako druhý vysavač do domácnosti.	0
2272	11509	Výkon nic moc-asi za to může eu a jejich nesmysly.	1
2273	9490	Polohu s nejsilnějším sáním nepoužívám - pro koberce s nízkým vlasem je sání příliš silné.	1
2274	11355	Pokud si popletete tlačítka tak vyskočí plastová sběrná hlavice vetšinou spadne na zem (mne 2 pády přežila.	1
2275	10175	Prakticky nastavec 3v1 porad po ruce.	0
2276	10908	Snad jen absence ucha nahoře  na přenášení.	1
2277	10214	Což velmi šetří čas;.	0
2278	10008	Opravdu silný vysávací výkon.	0
2279	10614	Na údržbu dost složitý.	0
2280	10958	Nic   az na to ze jsem koukala po modernejsi verzi vzhledove ale tenhle mi staci --dost financni rozdil.	0
2281	9785	Perfektně sbírá psí chlupy.	0
2282	10668	Plastová hadice dost křehká.	1
2283	10272	Má vše co se od luxu očekává.	0
2284	10307	Bezsáčkový-naše volba padla na tento typ.	0
2285	10315	Dobrý poměr cena výkon.	0
2286	10767	Moc velký sací výkon na koberci.	0
2287	10070	Rozhodně doporučuji i pro ty co mají domácí zvířata na chlupy.	0
2288	9700	Snadné ovládání i manipulace.	0
2289	9884	Na nízký výkon vysáváme i když děti spí.	0
2290	10037	Výměna sáčku a filtru.	0
2291	9783	Výborný na denní krátký a rychlý úklid.	0
2292	10789	Krátká šňůra k zástrčce elektro.	1
2293	10332	Docela lehký a tichý pomocník na úklid.	0
2294	10358	Osvětlení na vysávací hlavici.	0
2295	9563	Asi jedná důležitá věc u této značky je.	1
2296	9621	Snadná manipulace se strojem.	0
2297	10193	Manipulace je poměrně snadná.	0
2298	10150	S pomocí osvětlení je na podlaze viditelný i prach.	0
2299	10602	Špatné řešení výsypky prachu.	0
2300	11129	Jinak nechává proužky s prachem.	1
2301	11370	1 exemplář byl vadný.	1
2302	10068	Vybírala jsem podle recenzí a nelituji.	0
2303	11281	Trochu plastové a ne moc kvalitní provedení spoustě vody na tepovani.	1
2304	11269	Chybí elektronická regulace výkonu.	1
2305	9493	Mobilni pro maly byt vynikajici a hlavne je bezsackovy.	0
2306	9870	Výborně vysává a zároveň vytírá.	0
2307	10969	Při vysypávání je občas problém vysypat všechny nečistoty.	1
2308	10807	Že později už ztratí výkon;.	1
2309	10294	Super tichy (ani kocka se tolik neboji jako u klasickeho vysavace).	0
2310	11001	Asi z toho duvodu je za nasavacim otvorem nizka sterka.	1
2311	10215	Je velice praktický a relativně dost výkonný.	0
2312	9550	Vysaje i koberec s nízkým vlasem.	0
