	id	text	label	confidence_pro	confidence_con	actual
360	33367	Lednici máme zasunutou a po pravé straně stěny mám dole zásuvku.	1	0.003	0.997	1
361	32733	Zatím jsem žádnou navýhodu neshledal.	1	0.005	0.995	1
362	32639	Při otevírání šuplíku je nutné otevírat oboje dveře chladničky.	1	0.003	0.997	1
363	32593	Vůbec nedrží regulace tyče.	1	0.003	0.997	1
364	32800	Jelikož na stránkách mall.	1	0.027	0.973	1
365	32779	K bílému provedení základny je to nic moc.	1	0.004	0.996	1
366	30101	Hladký chod koleček a celkově manipulace s přístrojem.	1	0.208	0.792	0
367	32225	Nápoje jsou velmi jemné.	1	0.446	0.554	0
368	34479	V páce zůstává po přípravě kávy hodně vody.	1	0.011	0.989	1
369	28985	S možností synchronizace s jiným nářadím - prostě funguje.	0	0.993	0.007	0
370	35641	Kterou není kam a jak napojit a nefunkčním knoflíkem.	1	0.009	0.991	1
371	31092	Prý lze použít mletou kávu.	0	0.997	0.003	0
372	35788	Chybi česky popis displeje.	1	0.003	0.997	1
373	34617	Chybí alespoň jedna navíc.	1	0.003	0.997	1
374	34502	Po prvním zapnutí se úplně roztáhla.	1	0.004	0.996	1
375	34117	Na to že je to jen kus plastu celkem vysoká cena.	1	0.015	0.985	1
376	35827	Drahé kapsle oproti jiným.	0	0.997	0.003	1
377	31871	Pere tak jak je uvedeno.	0	0.993	0.007	0
378	35645	Ale vůbec to nevadí.	1	0.013	0.987	1
379	31318	Na tyčový vysavač slušný sací výkon.	0	0.999	0.001	0
380	32716	Jsem se mylne domnival ze ma i zpetny chod tedy fukci fukaru.	0	0.996	0.004	1
381	35630	Výdech vzduchu fouká přímo do obličeje.	0	0.642	0.358	1
382	35263	Nemá elektronickou regulaci výkonu.	1	0.003	0.997	1
383	35593	Možná je to tím.	1	0.047	0.953	1
384	31849	Zvuková signalizace nedovřených dvířek mražáku.	0	0.770	0.230	0
385	35409	Po měsíci používání poškrábaný nerezový plech na šálky-reklamace.	1	0.003	0.997	1
386	33184	Nicméně v dané cenové kategorii adekvátní.	1	0.010	0.990	1
387	34644	Mixovací nádoby mají každá 3 těsnění - zdroj bakterií a taky problémů v budoucnosti.	0	0.986	0.014	1
388	30446	Mixuje se ve stejné nádobě jako pije.	0	0.991	0.009	0
389	28920	Ke kterému ale leckdy nevede přímá cesta.	1	0.064	0.936	0
390	34731	Zatím jsem žádné neobjevil.	1	0.005	0.995	1
391	28833	Bez překážející přívodní šňůry.	0	0.999	0.001	0
392	34442	Což by v zásadě nevadilo.	1	0.013	0.987	1
393	31992	Je to už třetí pračka této značky.	1	0.017	0.983	0
394	29825	Zatím nemohu posoudit kvalitu výrobku.	0	0.996	0.004	0
395	35889	Což je u nás denní norma na méně než 10 dní.	0	0.995	0.005	1
396	35717	Že by vydržel větší nápor nebo extrémně dlouho.	1	0.263	0.737	1
397	33837	Drahe kapsle pokud nejsou v akci.	0	0.710	0.290	1
398	33484	Bohužel jako vestavná nabízí méně vnitřního prostoru.	0	0.997	0.003	1
399	33193	Snad jen některé popisky v návodu se neshodují s obrázkem.	1	0.003	0.997	1
400	30615	Lze regulovat výkon a tím i hlučnost vysavače.	0	0.998	0.002	0
401	32745	Pokud se dá tkaninový filtr tak se nemůže díky stabilnímu filtru vůbec rozumně naplnit.	1	0.005	0.995	1
402	29127	Ale delongi je lepší.	1	0.007	0.993	0
403	31986	Romo používáme od 70 let a jsme spokojeni.	0	0.998	0.002	0
404	32214	Deltová hlavice se dostane opravdu všude.	1	0.483	0.517	0
405	35537	Chybí na přívodním kabelu označení kdy končí návin.	1	0.003	0.997	1
406	35255	Zatím jsem žádnou neobjevila.	1	0.004	0.996	1
407	28804	Uz mame v rodine 5 ks.	0	0.994	0.006	0
408	30772	Dobře vysává psí chlupy.	0	0.999	0.001	0
409	31668	Jeden z nejlépe hodnocených vysavačů ve srovnání d-testu.	0	0.999	0.001	0
410	34505	Rozhodně bych se nezlobila=o).	1	0.013	0.987	1
411	34550	Při upevnění držáku na stěnu se vysavač špatně nasazuje a hrozí vypadnutí.	1	0.003	0.997	1
412	33654	Je trochu těžší na přenášení.	1	0.003	0.997	1
413	29309	Velikost - na víkendovou chatu - bezvadná.	0	0.999	0.001	0
414	31843	Nakupovala jsem podle recenzí na podobné výrobky od jiných výrobců a uživatelé si stěžovali.	0	0.984	0.016	0
415	35895	Po každém použití je třeba kávovar důkladně vyčistit.	1	0.006	0.994	1
416	29715	Kvalitní výrobek za super cenu.	0	0.999	0.001	0
417	29798	Proti jiným výrobcům vyhrály rozměry.	1	0.173	0.827	0
418	35812	Len jedna zásuvka na zeleninu.	0	0.944	0.056	1
419	30069	Rychlá a jednoduchá výměna otevírání dveří.	0	0.999	0.001	0
420	32184	Možnost použití i do horkých surovin.	0	0.999	0.001	0
421	30100	Pre istotu som s kavovarom kupila 3 krabice plnotucneho :) ale aj napriek tomu je pena husta.	0	0.989	0.011	0
422	31951	Dobrý výkon jednoduché čistění.	0	0.999	0.001	0
423	35554	Mixovaný obsah vyskakuje nahoru i při nejnižších otáčkách.	1	0.008	0.992	1
424	30182	Ještě jsem ji nevyužílá.	1	0.043	0.957	0
425	32167	Jednoduchá obsluha v češtině.	0	0.999	0.001	0
426	34024	Označování této řady robota je nepřehledné.	1	0.003	0.997	1
427	30209	Je vypraná za cca hodinu a půl).	0	0.988	0.012	0
428	34403	Ale opravdu moc vysoko.	1	0.018	0.982	1
429	35174	Mohla by být přívodná šnůra do zásuvky delší.	1	0.003	0.997	1
430	31630	Není tam žádná pojistka.	1	0.004	0.996	0
431	31473	Tureckou kávu/ myšleno českého turka.	1	0.009	0.991	0
432	35809	Pak už je to mnohem lepší.	1	0.007	0.993	1
433	30102	Přístup k zásobníku vody a odpadu ze předu.	0	0.660	0.340	0
434	33845	V dřívější verzi mixéru u některých typů byl uváděn kovový ponorný mixér.	1	0.003	0.997	1
435	31235	Tryska pěkně mléko napění.	0	0.989	0.011	0
436	33479	Nižší prostor pro šálek; možno ale vložit do odkapávací misky.	1	0.003	0.997	1
437	31419	Je to jedna z mála.	0	0.990	0.010	0
438	29147	Vyrobite si kavu presne podle sveho gusta.	0	0.999	0.001	0
439	30877	Intuitivní a snadné dotykové ovládání (ani nepotřebujete návod).	0	0.999	0.001	0
440	30540	Ale obtizne se cisti nadrz na prach.	1	0.004	0.996	0
441	31259	Několik nádstavců na vysávání různých ploch.	1	0.003	0.997	0
442	29395	Tuto chladničku už máme druhou a jsme maximálně spokojeni.	0	0.999	0.001	0
443	35674	Po každém našlehání mléka se musí odpustit tlak v přístroji jinak nepresuje kávu.	1	0.003	0.997	1
444	31740	Těžko zatím podrobněji hodnotit provoz 'naplno'.	0	0.995	0.005	0
445	31788	Sympatickou vychytávkou pro rychlou informaci o teplotě je teplotní nálepka se symbolem ok.	1	0.009	0.991	0
446	34676	Mohlo být trošku víc místa do výšky na hrnek.	1	0.003	0.997	1
447	31952	Saje a to jako že fakt saje.	0	0.983	0.017	0
448	34355	Menší nádoba na sekání.	0	0.999	0.001	1
449	32363	Lze nastavit sílu sání.	0	0.999	0.001	0
450	28930	V krabici bylo hodne hlavic.	1	0.003	0.997	0
451	31139	Pračka má jednoduché ovládání.	0	0.998	0.002	0
452	31357	Super produkt na takove to domaci kafovani.	0	0.997	0.003	0
453	32032	Pořádný kabel a hadice.	0	0.993	0.007	0
454	29519	Hledal jsem lehký vysavač na odstraňování kočičích  chlupů ze sedačky.	0	0.996	0.004	0
455	30795	Zavřete víčko a to je celé.	0	0.502	0.498	0
456	30364	S vysavačem jsem prozatím spokojena.	0	0.998	0.002	0
457	35148	Který od rána udržoval i poslední lok kávy vždy horký.	0	0.997	0.003	1
458	34384	Stačilo by dodávat širší hadici.	1	0.003	0.997	1
459	30623	Zatím jsem s ním vysávala jednou.	0	0.989	0.011	0
460	29744	Úžasně skladný a nespresso tradičně výborné.	0	0.999	0.001	0
461	35925	Příprava kapučína trochu delší.	1	0.003	0.997	1
462	29391	Zatím  nemám žádnou výhradu.	0	0.983	0.017	0
463	35272	Takže je do nich horší přístup.	1	0.009	0.991	1
464	33938	Jsou tmavé na černém podkladu.	1	0.004	0.996	1
465	34998	Chybí podrobnější návod na ovládání sušičky.	1	0.003	0.997	1
466	35517	Ale to asi musí být.	1	0.005	0.995	1
467	29867	A i když mixér používám 3 dny.	0	0.946	0.054	0
468	31802	Přístroj je vhodný pro každodenní použití.	0	0.972	0.028	0
469	32361	Výhodou je jednoduchá funkce samočištění napěňovače.	0	0.996	0.004	0
470	29095	Za ty prachy hodně muziky.	0	0.999	0.001	0
471	33670	A kdybych chtěla dělat smoothie pro více lidí.	0	0.943	0.057	1
472	31113	Pro jednu osobu výborný provoz levný.	0	0.999	0.001	0
473	34891	Trošku nešikovně řešena el.	1	0.005	0.995	1
474	35172	Pevnější kousky (byť připravené dle návodu) nezvládne rozmixovat do hladka a zůstávají hrudky (např.	1	0.003	0.997	1
475	30119	Až mi přestala chladit.	1	0.004	0.996	0
476	32322	Mám ho při ruce u linky a kdykoliv můžu vysát nepořádek při vaření a nematlám po lince pořád hadr.	0	0.973	0.027	0
477	29822	Manipulace s nádržkou na vysáté nečistoty je jednoduchá.	0	0.995	0.005	0
478	31753	Možnost pauzy a dodání prádla během praní.	0	0.999	0.001	0
479	32834	Málo poliček - držáků ve dveřích.	1	0.003	0.997	1
480	30869	Vhodné pro menší počet lidí.	0	0.998	0.002	0
481	30049	Za tuhle cenu super pomocník.	0	0.999	0.001	0
482	33599	Když se ovoce zasekne.	1	0.008	0.992	1
483	31171	Fajn je protiskluzové dno nádoby.	0	0.997	0.003	0
484	34192	Možná někomu by mohla scházet  ještě jedna police.	1	0.004	0.996	1
485	34385	Při vypouštění je dost slyšet čerpadlo.	1	0.004	0.996	1
486	33457	Takže po otevření koukám do zhasnuté lednice.	0	0.967	0.033	1
487	31659	Možnost dokoupení hepa filtru.	0	0.997	0.003	0
488	28883	Lze upravit i rychlost odstredeni atd.	0	0.999	0.001	0
489	35382	Uvídíme jak dlouho to ve firemním provozu vydrží.	0	0.983	0.017	1
490	32301	Udrzba a myti hotove za 5 minut.	0	0.995	0.005	0
491	29685	Levné sáčky do vysavače einhell te-vc 1925 sa textilní 10ks 700kč +-50kč nebo padne i hecht  ekf1001 sáček pro model hecht 8212.	0	0.997	0.003	0
492	32922	Bajonetový závit se láme.	1	0.005	0.995	1
493	32901	Nejde tam dát normální hrnek.	1	0.003	0.997	1
494	32367	Dosavadní osobní zkušenosti s tímto přístrojem jsou velice dobré.	0	0.998	0.002	0
495	32447	Snad trochu větší mrazáček.	1	0.003	0.997	1
496	32078	Již hodně širokým nádobám (nehrozí vyklouznutí).	1	0.021	0.979	0
497	33508	Tlačítka na displeji jsou taková ošizená.	1	0.004	0.996	1
498	30356	Mandlí atd je velmi dobré).	0	0.998	0.002	0
499	33771	Nelze nabíjet samostatně ruční část.	1	0.003	0.997	1
500	32153	Vhodný na drobky a drobné pevné nečistoty.	0	0.999	0.001	0
501	34467	Otočné ovládání špatně reaguje.	1	0.006	0.994	1
502	31098	Velký úložný prostor v lednici i mrazáku.	0	0.999	0.001	0
503	29079	Možnost volby množství kávy lze uložit do paměti.	0	0.998	0.002	0
504	31186	Úžasná káva všech typů.	0	0.999	0.001	0
505	33661	Nelze uvařit jen jednu kávu.	1	0.007	0.993	1
506	31933	Takže mi připadá celé zařízení čistší.	1	0.004	0.996	0
507	32207	Možnost výběru z mnoha programů.	0	0.999	0.001	0
508	34411	Zřejmě musí být lépe utažen.	1	0.003	0.997	1
509	34619	Velice hlučný (rušivý) provoz čerpadla.	1	0.003	0.997	1
510	30976	Slušně dlouhá teleskopická násada.	0	0.991	0.009	0
511	35277	Pokud je v pračce málo prádla.	1	0.007	0.993	1
512	35810	Z výše uvedené výhody vyplývá horší chlazení motoru.	1	0.004	0.996	1
513	32400	Pruhledne telo a moznost videt smeti.	1	0.318	0.682	1
514	33027	Skleněné police a to i v mrazničce pod šuplíkama.	0	0.975	0.025	1
515	31950	To v této době nevíme.	1	0.015	0.985	0
516	33301	Vydržel jen dva roky a umřel.	0	0.958	0.042	1
517	34252	Rozdílné filtry pro jednu a dvě kávy (krups to zvládal s jedním).	0	0.997	0.003	1
518	35142	Chybí hubice na vysávání nábytku /přesla atd.	1	0.003	0.997	1
519	31310	Nastavení všech parametrů také není složité a provedení v bílé barvě vypadá velmi dobře.	1	0.004	0.996	0
520	30171	Jednoznačně značka delonghi pro kávovar.	0	0.997	0.003	0
521	28954	Ale připadá mi kvalitnější a hustší pěna.	0	0.681	0.319	0
522	31832	Hlavně rovných podlah - dlažba.	1	0.008	0.992	0
523	33419	Mohli k němu dodávat i háček na zavěšení.	1	0.005	0.995	1
524	34309	Nevím mám jej krátce.	1	0.007	0.993	1
525	30019	Pevný a hlavně výkonný vysavač.	0	0.998	0.002	0
526	32990	Tlačítka na spuštění a na režim turbo.	0	0.996	0.004	1
527	35704	Co mi vadí je.	1	0.005	0.995	1
528	30535	Dostala jsem náhradou výrobek domo.	0	0.996	0.004	0
529	34928	Oproti starému (28 let; bývalé vých.	0	0.990	0.010	1
530	32512	Ale s mnohem menší pákou- trubice měla složená kolem půl metru.	1	0.004	0.996	1
531	34431	Sklopná polička je celkem zbytečná.	1	0.003	0.997	1
532	30605	Práci cyklus jde pozastavit a doplnit zapomenuté prádlo.	1	0.010	0.990	0
533	35012	Chybí prvek k ohnutí a zavěšení odtokové hadice na umývadlo.	1	0.003	0.997	1
534	31749	Kávovar splňuje moje očekávání.	0	0.999	0.001	0
535	34230	Závěrečné vylévání trošku náročnější- nádoba je spojena s podvozkem.	1	0.003	0.997	1
536	30473	Vynikající pomocník při úklidu  zvířecí srsti na koberci.	0	0.999	0.001	0
537	33971	Jde hůře stisknout hlavní spínač.	1	0.003	0.997	1
538	30828	Na chatě v garzonce přívod vody.	1	0.030	0.970	0
539	31656	Který se oddělí od týče.	0	0.991	0.009	0
540	34709	Nevejde se větší zelenina.	1	0.004	0.996	1
541	30741	Zatím ho vlastním krátce dobře vysává i myje.	0	0.999	0.001	0
542	30499	Srovnatelný s běžným vysavačem.	0	0.999	0.001	0
543	31341	Vhodný pro větší rodinné domy s velkým provozem.	0	0.998	0.002	0
544	35432	Ale na internetu jsem se dočetla.	1	0.015	0.985	1
545	32967	Ta na trubici je k ničemu.	1	0.003	0.997	1
546	35165	S ohledem na velikost nápojů velice často doplňujeme vodu.	0	0.745	0.255	1
547	34725	Nádržka na vodu není bezedná.	1	0.023	0.977	1
548	35407	Nejkratší program nejde pod 60minut.	1	0.003	0.997	1
549	34824	Ale asi by bylo lepší popsat přesněji funkci ovládacích tlačítek - některé jsou svým provedením senzory (ovládání je dotykem a ne zmáčknutím).	1	0.003	0.997	1
550	33209	Doporučuji tuto funkci vypnout.	1	0.011	0.989	1
551	34895	Jinak si s čištěním vyhrajete.	1	0.005	0.995	1
552	30958	Koupě nového proběhla pouze z důvodu odvaření motoru v předešlém.	1	0.006	0.994	0
553	30798	Snadná obsluha a dobrá káva.	0	0.999	0.001	0
554	30137	Program který má přednastavenou základní prací dobu 2h10min jde pomocí funkce 'time manager' zkrátit až na 35min-50.	1	0.007	0.993	0
555	35539	Že stát by se to nemělo (a chtělo by to něco jako závlačku na konci).	1	0.007	0.993	1
556	33979	Měla by mít přísun vzduchu i po bocích.	1	0.004	0.996	1
557	31037	Všechny návody i informace jsou nejen papírově.	0	0.998	0.002	0
558	31485	Ty jsou tvrdé a ani nožem moc nejdou nakrájet dobře a pravidelně - teď už mám problém vyřešený.	1	0.081	0.919	0
559	35127	Specificky tvar spodni casti ponorneho mixeru se spatne cisty.	1	0.086	0.914	1
560	32635	Ve srovnání s mrazícím prostorem celkem malý prostor chladničky.	1	0.012	0.988	1
561	28819	Dobře vysává kočiči chlupy.	0	0.999	0.001	0
562	29606	Všchno co potřebuji pro práci v kuchyni mám po ruce.	0	0.996	0.004	0
563	30450	Asi štěstí nebo německá kvalita.	1	0.011	0.989	0
564	29258	Zatím skvělé máme ji týden používáme ji na chlazení nápojů v létě.	0	0.996	0.004	0
565	35145	Horší pití přes víčko.	0	0.985	0.015	1
566	33518	Bohužel se to v návodu neuvádí a dozvíte se to až na infolince bosch.	1	0.004	0.996	1
567	31755	Velice prostorná (7 polic).	0	0.999	0.001	0
568	31565	Jeho výkon odpovídá vysoké kvalitě výrobku.	0	0.989	0.011	0
569	34545	Malá mraznička - není pro velkou rodinu.	0	0.995	0.005	1
570	34680	Že se buben nestaví do horní otvírací polohy.	1	0.004	0.996	1
571	34743	Při natáčení horké vody z trysky voda prudce vystřikuje a je potřeba větší opatrnosti.	1	0.004	0.996	1
572	31227	Velký zásobník na zrnkovou kávu-250 g.	0	0.998	0.002	0
573	32525	Nepřehledný zásobník na čistou vodu.	1	0.003	0.997	1
574	34300	Na displeji vidíte jen nastavenou teplotu v lednici a v mrazáku.	1	0.004	0.996	1
575	29657	Dobrý výrobek za super cenu.	0	0.999	0.001	0
576	33054	Asi má i víc než 40 db.	0	0.981	0.019	1
577	31390	Pračku máme chvíli a zatím velká spokojenost.	0	0.999	0.001	0
578	31713	Slušná cena (pod 6 tisíc).	0	0.999	0.001	0
579	31934	Nádoby se dobře drží i v menší ruce oproti ostatním.	0	0.999	0.001	0
580	33380	Nabíjecí šňůra - musí se pokaždé zastrkávat do těla vysavače - rozumnější by byla dokovací stanice.	1	0.003	0.997	1
581	30921	Velmi dobré uspořádání polic a přihrádek.	0	0.999	0.001	0
582	35348	Tj cca 4 kwh ročně).	1	0.010	0.990	1
583	35428	Opravdu nedostatečné upozornění na odstranění aretačních šroubů.	1	0.003	0.997	1
584	34430	Neodpovídá skutečnosti!! fotka je přikrášlená.	1	0.004	0.996	1
585	34074	Originální provedení univerzální podlahové hubice je nepoužitelné.	1	0.003	0.997	1
586	31563	Úplně bez jemných částí lógru.	0	0.998	0.002	0
587	29856	Konečně recyklovatelné kapsle z hliníku = ekologické.	0	0.998	0.002	0
588	29392	Umí vše co potřebuji a šlehač velmi tichý !!!.	0	0.999	0.001	0
589	31168	Cena přístroje odpovídá kvalitě.	0	0.719	0.281	0
590	34356	Chybí tlačítko/možnost zapnutí osvětlení i během provozu.	1	0.003	0.997	1
591	33424	Při odstřeďování trochu “cesruje”.	1	0.003	0.997	1
592	33122	Displey je špatně čitelný.	1	0.004	0.996	1
593	34102	Moc mi nevyhovuje nabídka programů.	1	0.003	0.997	1
594	33790	Ale pračky dělá málokterý - až 5 kontakt prováděl opravy praček.	1	0.003	0.997	1
595	29997	Že je uvnitř v pračce.	1	0.004	0.996	0
596	35275	Aeg made in hungary (aeg germany makala 20 let)-tak se uvidí.	0	0.932	0.068	1
597	33228	Takže musíte s tím počítat.	1	0.003	0.997	1
598	31694	Napěnění mléka je velmi rychlé a pěna opravdu drží.	1	0.022	0.978	0
599	30399	Vymyšlený do posledního detailu.	1	0.010	0.990	0
600	33075	Při pádu nádoby na filtry.	1	0.003	0.997	1
601	34193	Bohužel jsem musel použít prodlužovací kabel.	1	0.003	0.997	1
602	29241	Snadné a přehledné nastavení.	0	0.999	0.001	0
603	29338	Na displeji se ukazuje.	1	0.007	0.993	0
604	29494	V ceně - špička.	0	0.999	0.001	0
605	35896	První den po zapnutí byla docela hlucnejsi.	1	0.004	0.996	1
606	31215	Pokud bydlíte s domácími čtyřnohými mazlíčky naprosto skvělá záležitost.	0	0.987	0.013	0
607	34174	Při vysávání ve výšce).	1	0.043	0.957	1
608	30676	Velká výbava (kromě standardní hlavice přepínatelné na hladké povrchy/koberec má hlavici parketovou.	0	0.990	0.010	0
609	33925	Nelze regulovat výšku regálů na dveřích.	1	0.003	0.997	1
610	35934	Sice je viditelne kvalitni nez u jinych spotrebicu.	1	0.169	0.831	1
611	35101	V jakém stavu zboží odesíláte.	1	0.064	0.936	1
612	33614	Malá nevýhoda: nelze používat také mletou kávu.	1	0.007	0.993	1
613	35426	Přívodní kabel by mohl být delší.	1	0.003	0.997	1
614	31297	Mixuje rychle i tvrdou zeleninu - mrkev.	0	0.999	0.001	0
615	29910	A půlka chleba pro strýčka příhodu se nám tam vejde :-) doporučuji pro bezdětné páry.	0	0.992	0.008	0
